date,time,heartRate
2019-12-15,13:33,80
2019-12-15,13:35,86
2019-12-15,13:39,57
2019-12-15,13:49,63
2019-12-15,13:59,64
2019-12-15,14:09,65
2019-12-15,14:11,74
2019-12-15,14:14,85
2019-12-15,14:18,75
2019-12-15,14:20,75
2019-12-15,14:22,63
2019-12-15,14:24,73
2019-12-15,14:31,74
2019-12-15,14:33,74
2019-12-15,14:35,73
2019-12-15,14:37,58
2019-12-15,14:47,55
2019-12-15,14:57,75
2019-12-15,15:04,102
2019-12-15,15:05,98
2019-12-15,15:07,78
2019-12-15,15:08,78
2019-12-15,15:09,85
2019-12-15,15:10,76
2019-12-15,15:11,108
2019-12-15,15:12,113
2019-12-15,15:13,111
2019-12-15,15:14,114
2019-12-15,15:15,115
2019-12-15,15:16,102
2019-12-15,15:17,85
2019-12-15,15:18,89
2019-12-15,15:20,107
2019-12-15,15:21,110
2019-12-15,15:22,109
2019-12-15,15:23,76
2019-12-15,15:24,77
2019-12-15,15:25,93
2019-12-15,15:26,87
2019-12-15,15:27,88
2019-12-15,15:31,93
2019-12-15,15:33,74
2019-12-15,17:10,109
2019-12-15,17:16,75
2019-12-15,17:17,70
2019-12-15,17:18,71
2019-12-15,17:19,73
2019-12-15,17:20,81
2019-12-15,17:21,83
2019-12-15,17:22,89
2019-12-15,17:23,93
2019-12-15,17:24,104
2019-12-15,17:25,102
2019-12-15,17:26,75
2019-12-15,17:27,85
2019-12-15,17:28,79
2019-12-15,17:29,102
2019-12-15,17:30,68
2019-12-15,17:31,88
2019-12-15,17:32,94
2019-12-15,17:33,99
2019-12-15,17:34,80
2019-12-15,17:35,81
2019-12-15,17:36,80
2019-12-15,17:54,75
2019-12-15,17:55,71
2019-12-15,17:58,94
2019-12-15,18:08,95
2019-12-15,18:18,71
2019-12-15,18:28,83
2019-12-15,18:38,78
2019-12-15,18:48,78
2019-12-15,18:57,88
2019-12-15,18:58,97
2019-12-15,19:08,78
2019-12-15,19:18,79
2019-12-15,19:28,70
2019-12-15,19:38,71
2019-12-15,19:48,73
2019-12-15,19:58,75
2019-12-15,20:08,71
2019-12-15,20:18,75
2019-12-15,20:28,94
2019-12-15,20:38,78
2019-12-15,20:42,76
2019-12-15,20:48,94
2019-12-15,20:58,75
2019-12-15,21:08,62
2019-12-15,21:18,74
2019-12-15,21:28,75
2019-12-15,21:38,93
2019-12-15,21:48,50
2019-12-15,21:52,86
2019-12-15,21:53,75
2019-12-15,21:54,81
2019-12-15,21:55,91
2019-12-15,21:56,90
2019-12-15,21:58,78
2019-12-15,22:08,75
2019-12-15,22:19,100
2019-12-15,22:20,75
2019-12-15,22:28,74
2019-12-15,22:38,75
2019-12-15,22:44,104
2019-12-15,22:45,105
2019-12-15,22:48,71
2019-12-15,22:58,63
2019-12-15,23:08,79
2019-12-15,23:18,77
2019-12-15,23:28,64
2019-12-15,23:38,70
2019-12-15,23:48,69
2019-12-15,23:58,70
2019-12-16,00:08,73
2019-12-16,00:18,73
2019-12-16,00:28,75
2019-12-16,00:38,59
2019-12-16,00:48,73
2019-12-16,00:58,64
2019-12-16,01:08,68
2019-12-16,01:10,55
2019-12-16,01:12,48
2019-12-16,01:14,74
2019-12-16,01:16,52
2019-12-16,01:18,75
2019-12-16,01:20,54
2019-12-16,01:22,77
2019-12-16,01:24,63
2019-12-16,01:26,75
2019-12-16,01:28,59
2019-12-16,01:30,70
2019-12-16,01:32,74
2019-12-16,01:34,78
2019-12-16,01:36,59
2019-12-16,01:38,75
2019-12-16,01:40,55
2019-12-16,01:42,48
2019-12-16,01:44,74
2019-12-16,01:46,59
2019-12-16,01:48,56
2019-12-16,01:50,72
2019-12-16,01:52,61
2019-12-16,01:54,59
2019-12-16,01:56,63
2019-12-16,01:58,55
2019-12-16,02:00,75
2019-12-16,02:02,74
2019-12-16,02:04,74
2019-12-16,02:06,75
2019-12-16,02:08,48
2019-12-16,02:10,76
2019-12-16,02:12,51
2019-12-16,02:14,60
2019-12-16,02:16,48
2019-12-16,02:18,55
2019-12-16,02:20,74
2019-12-16,02:22,71
2019-12-16,02:24,63
2019-12-16,02:26,55
2019-12-16,02:28,48
2019-12-16,02:30,73
2019-12-16,02:32,68
2019-12-16,02:34,49
2019-12-16,02:36,50
2019-12-16,02:38,54
2019-12-16,02:40,59
2019-12-16,02:42,63
2019-12-16,02:44,55
2019-12-16,02:46,75
2019-12-16,02:48,70
2019-12-16,02:50,75
2019-12-16,02:52,63
2019-12-16,02:54,75
2019-12-16,02:56,48
2019-12-16,02:58,59
2019-12-16,03:00,48
2019-12-16,03:02,61
2019-12-16,03:04,48
2019-12-16,03:06,51
2019-12-16,03:08,75
2019-12-16,03:10,55
2019-12-16,03:12,55
2019-12-16,03:14,48
2019-12-16,03:16,59
2019-12-16,03:18,94
2019-12-16,03:20,48
2019-12-16,03:22,74
2019-12-16,03:24,75
2019-12-16,03:26,48
2019-12-16,03:28,48
2019-12-16,03:30,47
2019-12-16,03:32,49
2019-12-16,03:34,49
2019-12-16,03:36,51
2019-12-16,03:38,48
2019-12-16,03:40,70
2019-12-16,03:42,57
2019-12-16,03:44,55
2019-12-16,03:46,58
2019-12-16,03:48,53
2019-12-16,03:50,76
2019-12-16,03:52,53
2019-12-16,03:54,57
2019-12-16,03:56,51
2019-12-16,03:58,76
2019-12-16,04:00,74
2019-12-16,04:02,75
2019-12-16,04:04,58
2019-12-16,04:06,70
2019-12-16,04:16,75
2019-12-16,04:21,53
2019-12-16,04:23,50
2019-12-16,04:25,47
2019-12-16,04:27,74
2019-12-16,04:29,50
2019-12-16,04:31,55
2019-12-16,04:33,75
2019-12-16,04:35,51
2019-12-16,04:37,50
2019-12-16,04:39,56
2019-12-16,04:41,48
2019-12-16,04:43,54
2019-12-16,04:45,48
2019-12-16,04:47,48
2019-12-16,04:49,55
2019-12-16,04:51,55
2019-12-16,04:53,53
2019-12-16,04:55,59
2019-12-16,04:57,48
2019-12-16,04:59,59
2019-12-16,05:01,55
2019-12-16,05:03,76
2019-12-16,05:05,55
2019-12-16,05:07,73
2019-12-16,05:09,48
2019-12-16,05:11,50
2019-12-16,05:13,74
2019-12-16,05:15,56
2019-12-16,05:17,51
2019-12-16,05:19,62
2019-12-16,05:21,59
2019-12-16,05:23,59
2019-12-16,05:25,74
2019-12-16,05:27,74
2019-12-16,05:29,48
2019-12-16,05:31,50
2019-12-16,05:33,55
2019-12-16,05:35,47
2019-12-16,05:37,58
2019-12-16,05:39,64
2019-12-16,05:41,78
2019-12-16,05:43,61
2019-12-16,05:45,78
2019-12-16,05:46,88
2019-12-16,05:47,75
2019-12-16,05:49,85
2019-12-16,05:51,54
2019-12-16,05:53,68
2019-12-16,05:55,54
2019-12-16,05:57,70
2019-12-16,05:59,64
2019-12-16,06:01,78
2019-12-16,06:03,63
2019-12-16,06:05,58
2019-12-16,06:07,74
2019-12-16,06:09,75
2019-12-16,06:19,74
2019-12-16,06:29,73
2019-12-16,06:39,75
2019-12-16,06:49,75
2019-12-16,06:50,78
2019-12-16,06:51,72
2019-12-16,06:52,76
2019-12-16,06:59,74
2019-12-16,07:09,71
2019-12-16,07:19,74
2019-12-16,07:29,53
2019-12-16,07:39,74
2019-12-16,07:49,75
2019-12-16,07:59,94
2019-12-16,08:09,75
2019-12-16,08:19,74
2019-12-16,08:29,86
2019-12-16,08:30,79
2019-12-16,08:39,94
2019-12-16,08:49,75
2019-12-16,08:59,75
2019-12-16,09:05,102
2019-12-16,09:09,81
2019-12-16,09:19,48
2019-12-16,09:29,60
2019-12-16,09:32,48
2019-12-16,09:34,46
2019-12-16,09:36,46
2019-12-16,09:38,71
2019-12-16,09:40,74
2019-12-16,09:42,75
2019-12-16,09:44,75
2019-12-16,09:46,55
2019-12-16,09:48,75
2019-12-16,09:50,48
2019-12-16,09:52,49
2019-12-16,09:54,76
2019-12-16,09:56,71
2019-12-16,09:58,48
2019-12-16,10:00,50
2019-12-16,10:02,75
2019-12-16,10:04,75
2019-12-16,10:06,75
2019-12-16,10:08,75
2019-12-16,10:10,75
2019-12-16,10:12,56
2019-12-16,10:14,49
2019-12-16,10:16,48
2019-12-16,10:18,48
2019-12-16,10:20,71
2019-12-16,10:22,54
2019-12-16,10:24,75
2019-12-16,10:26,63
2019-12-16,10:28,78
2019-12-16,10:30,77
2019-12-16,10:32,75
2019-12-16,10:34,74
2019-12-16,10:36,79
2019-12-16,10:38,86
2019-12-16,10:39,86
2019-12-16,10:46,73
2019-12-16,10:49,76
2019-12-16,10:52,73
2019-12-16,10:56,55
2019-12-16,11:06,75
2019-12-16,11:16,79
2019-12-16,11:17,70
2019-12-16,11:18,97
2019-12-16,11:19,110
2019-12-16,11:27,86
2019-12-16,11:35,76
2019-12-16,11:37,75
2019-12-16,11:47,48
2019-12-16,11:52,75
2019-12-16,11:53,78
2019-12-16,11:57,71
2019-12-16,12:02,78
2019-12-16,12:03,111
2019-12-16,12:04,97
2019-12-16,12:05,108
2019-12-16,12:06,117
2019-12-16,12:07,113
2019-12-16,12:08,122
2019-12-16,12:09,131
2019-12-16,12:10,146
2019-12-16,12:11,152
2019-12-16,12:12,152
2019-12-16,12:13,151
2019-12-16,12:14,152
2019-12-16,12:15,152
2019-12-16,12:16,75
2019-12-16,12:25,76
2019-12-16,12:35,85
2019-12-16,12:45,81
2019-12-16,12:55,94
2019-12-16,12:56,80
2019-12-16,12:57,79
2019-12-16,12:58,74
2019-12-16,12:59,89
2019-12-16,13:00,107
2019-12-16,13:01,107
2019-12-16,13:02,111
2019-12-16,13:03,105
2019-12-16,13:04,104
2019-12-16,13:08,101
2019-12-16,13:15,55
2019-12-16,13:25,76
2019-12-16,13:35,75
2019-12-16,13:45,74
2019-12-16,13:55,56
2019-12-16,14:05,74
2019-12-16,14:15,76
2019-12-16,14:25,93
2019-12-16,14:35,74
2019-12-16,14:45,70
2019-12-16,14:55,94
2019-12-16,15:02,104
2019-12-16,15:03,118
2019-12-16,15:04,118
2019-12-16,15:05,112
2019-12-16,15:06,110
2019-12-16,15:07,113
2019-12-16,15:08,102
2019-12-16,15:09,74
2019-12-16,15:19,79
2019-12-16,15:29,94
2019-12-16,15:35,85
2019-12-16,15:36,103
2019-12-16,15:39,72
2019-12-16,15:57,75
2019-12-16,15:59,75
2019-12-16,16:02,78
2019-12-16,16:09,70
2019-12-16,16:17,80
2019-12-16,16:19,70
2019-12-16,16:26,81
2019-12-16,16:29,81
2019-12-16,16:30,106
2019-12-16,16:33,81
2019-12-16,16:34,81
2019-12-16,16:39,48
2019-12-16,16:49,101
2019-12-16,16:59,80
2019-12-16,17:09,75
2019-12-16,17:19,55
2019-12-16,17:22,101
2019-12-16,17:23,95
2019-12-16,17:24,90
2019-12-16,17:25,90
2019-12-16,17:26,83
2019-12-16,17:27,85
2019-12-16,17:29,123
2019-12-16,17:30,135
2019-12-16,17:31,134
2019-12-16,17:32,80
2019-12-16,17:33,79
2019-12-16,17:34,92
2019-12-16,17:35,100
2019-12-16,17:36,101
2019-12-16,17:37,81
2019-12-16,17:38,79
2019-12-16,17:42,75
2019-12-16,17:44,79
2019-12-16,17:45,98
2019-12-16,17:46,97
2019-12-16,17:47,79
2019-12-16,17:48,81
2019-12-16,17:50,84
2019-12-16,17:51,75
2019-12-16,17:52,100
2019-12-16,17:56,87
2019-12-16,17:57,90
2019-12-16,18:02,74
2019-12-16,18:04,102
2019-12-16,18:05,97
2019-12-16,18:06,99
2019-12-16,18:07,102
2019-12-16,18:08,115
2019-12-16,18:09,139
2019-12-16,18:10,142
2019-12-16,18:11,138
2019-12-16,18:12,145
2019-12-16,18:13,76
2019-12-16,18:14,76
2019-12-16,18:15,149
2019-12-16,18:16,147
2019-12-16,18:17,132
2019-12-16,18:18,125
2019-12-16,18:19,130
2019-12-16,18:20,123
2019-12-16,18:21,88
2019-12-16,18:22,85
2019-12-16,18:23,71
2019-12-16,18:24,109
2019-12-16,18:27,107
2019-12-16,18:28,116
2019-12-16,20:16,84
2019-12-16,20:17,70
2019-12-16,20:18,105
2019-12-16,20:19,104
2019-12-16,20:20,107
2019-12-16,20:21,105
2019-12-16,20:22,108
2019-12-16,20:24,98
2019-12-16,20:25,101
2019-12-16,20:26,81
2019-12-16,20:27,80
2019-12-16,20:28,77
2019-12-16,20:29,89
2019-12-16,20:30,91
2019-12-16,20:31,100
2019-12-16,20:32,105
2019-12-16,20:33,109
2019-12-16,20:34,115
2019-12-16,20:35,133
2019-12-16,20:36,137
2019-12-16,20:37,140
2019-12-16,20:38,140
2019-12-16,20:39,142
2019-12-16,20:40,135
2019-12-16,20:41,130
2019-12-16,20:42,103
2019-12-16,20:43,109
2019-12-16,20:44,110
2019-12-16,20:46,86
2019-12-16,20:48,105
2019-12-16,20:49,102
2019-12-16,20:50,75
2019-12-16,20:51,76
2019-12-16,20:52,95
2019-12-16,20:53,107
2019-12-16,20:54,76
2019-12-16,20:55,79
2019-12-16,20:56,81
2019-12-16,20:58,76
2019-12-16,20:59,76
2019-12-16,21:00,78
2019-12-16,21:20,102
2019-12-16,21:21,101
2019-12-16,21:22,72
2019-12-16,21:29,108
2019-12-16,21:30,75
2019-12-16,21:32,76
2019-12-16,21:36,93
2019-12-16,21:42,79
2019-12-16,21:52,75
2019-12-16,21:57,103
2019-12-16,21:58,93
2019-12-16,21:59,99
2019-12-16,22:02,71
2019-12-16,22:12,78
2019-12-16,22:22,81
2019-12-16,22:30,78
2019-12-16,22:32,75
2019-12-16,22:33,75
2019-12-16,22:34,74
2019-12-16,22:42,75
2019-12-16,22:52,75
2019-12-16,23:02,70
2019-12-16,23:12,71
2019-12-16,23:22,75
2019-12-16,23:32,78
2019-12-16,23:42,74
2019-12-16,23:52,85
2019-12-16,23:57,103
2019-12-16,23:59,106
2019-12-17,00:00,108
2019-12-17,00:02,71
2019-12-17,00:12,74
2019-12-17,00:19,65
2019-12-17,00:21,64
2019-12-17,00:23,69
2019-12-17,00:25,59
2019-12-17,00:27,75
2019-12-17,00:29,58
2019-12-17,00:31,75
2019-12-17,00:33,63
2019-12-17,00:35,50
2019-12-17,00:37,75
2019-12-17,00:39,56
2019-12-17,00:41,75
2019-12-17,00:43,55
2019-12-17,00:45,74
2019-12-17,00:47,55
2019-12-17,00:49,55
2019-12-17,00:51,56
2019-12-17,00:53,60
2019-12-17,00:55,55
2019-12-17,00:57,56
2019-12-17,00:59,60
2019-12-17,01:01,66
2019-12-17,01:03,56
2019-12-17,01:05,55
2019-12-17,01:07,55
2019-12-17,01:09,94
2019-12-17,01:11,56
2019-12-17,01:13,55
2019-12-17,01:15,56
2019-12-17,01:17,54
2019-12-17,01:19,55
2019-12-17,01:21,57
2019-12-17,01:23,62
2019-12-17,01:25,55
2019-12-17,01:27,51
2019-12-17,01:29,55
2019-12-17,01:31,60
2019-12-17,01:33,58
2019-12-17,01:35,64
2019-12-17,01:37,61
2019-12-17,01:39,62
2019-12-17,01:41,74
2019-12-17,01:43,63
2019-12-17,01:45,55
2019-12-17,01:47,48
2019-12-17,01:49,73
2019-12-17,01:51,55
2019-12-17,01:53,54
2019-12-17,01:55,48
2019-12-17,01:57,57
2019-12-17,01:59,54
2019-12-17,02:01,51
2019-12-17,02:03,94
2019-12-17,02:05,48
2019-12-17,02:07,71
2019-12-17,02:09,57
2019-12-17,02:11,67
2019-12-17,02:13,75
2019-12-17,02:15,75
2019-12-17,02:17,57
2019-12-17,02:19,48
2019-12-17,02:21,74
2019-12-17,02:23,71
2019-12-17,02:25,76
2019-12-17,02:27,75
2019-12-17,02:29,71
2019-12-17,02:31,75
2019-12-17,02:33,59
2019-12-17,02:35,55
2019-12-17,02:37,80
2019-12-17,02:39,56
2019-12-17,02:41,48
2019-12-17,02:43,58
2019-12-17,02:45,55
2019-12-17,02:47,60
2019-12-17,02:49,50
2019-12-17,02:51,63
2019-12-17,02:53,55
2019-12-17,02:55,74
2019-12-17,02:57,49
2019-12-17,02:59,54
2019-12-17,03:01,63
2019-12-17,03:03,74
2019-12-17,03:05,61
2019-12-17,03:07,64
2019-12-17,03:09,76
2019-12-17,03:11,75
2019-12-17,03:13,74
2019-12-17,03:15,86
2019-12-17,03:17,63
2019-12-17,03:19,48
2019-12-17,03:21,63
2019-12-17,03:23,59
2019-12-17,03:25,74
2019-12-17,03:27,64
2019-12-17,03:29,57
2019-12-17,03:31,74
2019-12-17,03:33,64
2019-12-17,03:35,55
2019-12-17,03:37,48
2019-12-17,03:39,74
2019-12-17,03:41,74
2019-12-17,03:43,55
2019-12-17,03:45,59
2019-12-17,03:47,58
2019-12-17,03:49,75
2019-12-17,03:51,55
2019-12-17,03:53,55
2019-12-17,03:55,55
2019-12-17,03:57,48
2019-12-17,03:59,55
2019-12-17,04:01,59
2019-12-17,04:03,75
2019-12-17,04:05,74
2019-12-17,04:07,76
2019-12-17,04:09,70
2019-12-17,04:11,48
2019-12-17,04:13,75
2019-12-17,04:15,55
2019-12-17,04:17,55
2019-12-17,04:19,76
2019-12-17,04:21,75
2019-12-17,04:23,64
2019-12-17,04:25,55
2019-12-17,04:27,63
2019-12-17,04:29,55
2019-12-17,04:31,51
2019-12-17,04:33,59
2019-12-17,04:35,74
2019-12-17,04:37,75
2019-12-17,04:39,63
2019-12-17,04:41,54
2019-12-17,04:43,55
2019-12-17,04:45,63
2019-12-17,04:47,58
2019-12-17,04:49,55
2019-12-17,04:51,49
2019-12-17,04:53,60
2019-12-17,04:55,80
2019-12-17,04:57,75
2019-12-17,04:59,62
2019-12-17,05:01,75
2019-12-17,05:03,75
2019-12-17,05:05,75
2019-12-17,05:07,75
2019-12-17,05:09,51
2019-12-17,05:11,75
2019-12-17,05:13,69
2019-12-17,05:15,75
2019-12-17,05:17,63
2019-12-17,05:19,75
2019-12-17,05:21,74
2019-12-17,05:23,48
2019-12-17,05:25,59
2019-12-17,05:27,55
2019-12-17,05:29,55
2019-12-17,05:31,50
2019-12-17,05:33,55
2019-12-17,05:35,55
2019-12-17,05:37,48
2019-12-17,05:39,56
2019-12-17,05:41,55
2019-12-17,05:43,53
2019-12-17,05:45,80
2019-12-17,05:46,76
2019-12-17,05:48,80
2019-12-17,05:55,63
2019-12-17,06:02,81
2019-12-17,06:05,56
2019-12-17,06:15,74
2019-12-17,06:25,75
2019-12-17,06:35,57
2019-12-17,06:45,54
2019-12-17,06:55,54
2019-12-17,07:05,75
2019-12-17,07:15,75
2019-12-17,07:25,75
2019-12-17,07:35,59
2019-12-17,07:45,48
2019-12-17,07:55,73
2019-12-17,08:05,71
2019-12-17,08:15,75
2019-12-17,08:25,94
2019-12-17,08:35,75
2019-12-17,08:45,85
2019-12-17,08:55,75
2019-12-17,09:05,50
2019-12-17,09:15,52
2019-12-17,09:25,59
2019-12-17,09:30,79
2019-12-17,09:35,70
2019-12-17,09:45,48
2019-12-17,09:53,57
2019-12-17,09:55,57
2019-12-17,09:57,49
2019-12-17,10:01,76
2019-12-17,10:03,55
2019-12-17,10:05,74
2019-12-17,10:07,48
2019-12-17,10:09,55
2019-12-17,10:11,48
2019-12-17,10:13,76
2019-12-17,10:15,71
2019-12-17,10:17,49
2019-12-17,10:19,51
2019-12-17,10:21,57
2019-12-17,10:23,80
2019-12-17,10:25,56
2019-12-17,10:27,63
2019-12-17,10:29,70
2019-12-17,10:31,75
2019-12-17,10:33,70
2019-12-17,10:35,77
2019-12-17,10:37,76
2019-12-17,10:39,75
2019-12-17,10:41,62
2019-12-17,10:43,48
2019-12-17,10:45,48
2019-12-17,10:47,75
2019-12-17,10:49,58
2019-12-17,10:51,75
2019-12-17,10:53,75
2019-12-17,10:55,69
2019-12-17,10:57,48
2019-12-17,10:59,68
2019-12-17,11:01,74
2019-12-17,11:03,75
2019-12-17,11:05,75
2019-12-17,11:07,74
2019-12-17,11:09,75
2019-12-17,11:11,48
2019-12-17,11:13,75
2019-12-17,11:15,40
2019-12-17,11:17,70
2019-12-17,11:19,58
2019-12-17,11:21,75
2019-12-17,11:23,51
2019-12-17,11:25,48
2019-12-17,11:27,75
2019-12-17,11:29,71
2019-12-17,11:31,75
2019-12-17,11:33,93
2019-12-17,11:35,75
2019-12-17,11:37,48
2019-12-17,11:39,50
2019-12-17,11:41,48
2019-12-17,11:43,48
2019-12-17,11:45,48
2019-12-17,11:47,48
2019-12-17,11:49,57
2019-12-17,11:51,49
2019-12-17,11:53,41
2019-12-17,11:55,48
2019-12-17,11:57,49
2019-12-17,11:59,55
2019-12-17,12:01,56
2019-12-17,12:03,76
2019-12-17,12:05,55
2019-12-17,12:07,76
2019-12-17,12:09,61
2019-12-17,12:11,50
2019-12-17,12:13,70
2019-12-17,12:15,55
2019-12-17,12:17,71
2019-12-17,12:19,59
2019-12-17,12:21,55
2019-12-17,12:23,48
2019-12-17,12:25,71
2019-12-17,12:27,74
2019-12-17,12:29,75
2019-12-17,12:31,75
2019-12-17,12:33,74
2019-12-17,12:35,74
2019-12-17,12:37,61
2019-12-17,12:40,80
2019-12-17,12:42,100
2019-12-17,12:47,77
2019-12-17,12:52,103
2019-12-17,12:53,102
2019-12-17,12:57,70
2019-12-17,13:07,73
2019-12-17,13:17,63
2019-12-17,13:24,81
2019-12-17,13:25,84
2019-12-17,13:26,78
2019-12-17,13:27,92
2019-12-17,13:28,70
2019-12-17,13:29,82
2019-12-17,13:30,88
2019-12-17,13:37,78
2019-12-17,13:47,78
2019-12-17,13:57,75
2019-12-17,14:07,54
2019-12-17,14:17,75
2019-12-17,14:27,55
2019-12-17,14:37,89
2019-12-17,14:38,92
2019-12-17,14:47,76
2019-12-17,14:57,71
2019-12-17,15:07,74
2019-12-17,15:17,76
2019-12-17,15:27,75
2019-12-17,15:37,75
2019-12-17,15:47,54
2019-12-17,15:57,55
2019-12-17,16:07,48
2019-12-17,16:17,48
2019-12-17,16:27,75
2019-12-17,16:32,80
2019-12-17,16:33,80
2019-12-17,16:34,94
2019-12-17,16:35,89
2019-12-17,16:36,106
2019-12-17,16:37,110
2019-12-17,16:39,104
2019-12-17,16:40,76
2019-12-17,16:41,102
2019-12-17,16:42,101
2019-12-17,16:43,120
2019-12-17,16:44,132
2019-12-17,16:45,134
2019-12-17,16:46,138
2019-12-17,16:47,129
2019-12-17,16:48,123
2019-12-17,16:49,124
2019-12-17,16:50,88
2019-12-17,16:51,92
2019-12-17,16:52,75
2019-12-17,16:54,73
2019-12-17,16:55,77
2019-12-17,16:56,74
2019-12-17,16:57,75
2019-12-17,16:58,74
2019-12-17,17:00,71
2019-12-17,17:10,75
2019-12-17,17:12,76
2019-12-17,17:13,76
2019-12-17,17:16,70
2019-12-17,17:30,78
2019-12-17,17:31,77
2019-12-17,17:32,85
2019-12-17,17:40,75
2019-12-17,17:50,75
2019-12-17,18:00,74
2019-12-17,18:04,79
2019-12-17,18:05,101
2019-12-17,18:06,95
2019-12-17,18:07,95
2019-12-17,18:08,100
2019-12-17,18:09,104
2019-12-17,18:10,48
2019-12-17,18:20,75
2019-12-17,18:25,89
2019-12-17,18:26,105
2019-12-17,18:27,102
2019-12-17,18:28,107
2019-12-17,18:29,103
2019-12-17,18:30,82
2019-12-17,18:31,80
2019-12-17,18:41,71
2019-12-17,18:51,75
2019-12-17,18:59,95
2019-12-17,19:01,55
2019-12-17,19:11,99
2019-12-17,19:12,80
2019-12-17,19:21,72
2019-12-17,19:41,85
2019-12-17,19:46,80
2019-12-17,19:51,75
2019-12-17,20:01,74
2019-12-17,20:11,94
2019-12-17,20:14,71
2019-12-17,20:21,75
2019-12-17,20:31,76
2019-12-17,20:41,78
2019-12-17,20:51,92
2019-12-17,21:01,76
2019-12-17,21:11,76
2019-12-17,21:21,75
2019-12-17,21:31,73
2019-12-17,21:32,74
2019-12-17,21:33,81
2019-12-17,21:34,84
2019-12-17,21:35,83
2019-12-17,21:36,88
2019-12-17,21:37,96
2019-12-17,21:38,93
2019-12-17,21:39,107
2019-12-17,21:40,90
2019-12-17,21:41,87
2019-12-17,21:42,96
2019-12-17,21:43,113
2019-12-17,21:44,108
2019-12-17,21:45,106
2019-12-17,21:46,105
2019-12-17,21:47,96
2019-12-17,21:48,99
2019-12-17,21:49,99
2019-12-17,21:50,99
2019-12-17,21:54,81
2019-12-17,21:55,86
2019-12-17,21:56,82
2019-12-17,21:57,97
2019-12-17,21:58,75
2019-12-17,21:59,94
2019-12-17,22:08,76
2019-12-17,22:12,76
2019-12-17,22:13,76
2019-12-17,22:14,79
2019-12-17,22:15,85
2019-12-17,22:16,78
2019-12-17,22:18,75
2019-12-17,22:28,74
2019-12-17,22:38,55
2019-12-17,22:45,55
2019-12-17,22:47,70
2019-12-17,22:49,75
2019-12-17,22:51,75
2019-12-17,22:53,55
2019-12-17,22:55,56
2019-12-17,22:57,60
2019-12-17,22:59,73
2019-12-17,23:01,63
2019-12-17,23:03,56
2019-12-17,23:05,73
2019-12-17,23:06,75
2019-12-17,23:07,94
2019-12-17,23:09,94
2019-12-17,23:11,87
2019-12-17,23:14,80
2019-12-17,23:15,80
2019-12-17,23:16,96
2019-12-17,23:17,92
2019-12-17,23:18,90
2019-12-17,23:21,94
2019-12-17,23:31,59
2019-12-17,23:41,76
2019-12-17,23:51,75
2019-12-18,00:01,70
2019-12-18,00:11,71
2019-12-18,00:21,75
2019-12-18,00:31,80
2019-12-18,00:41,75
2019-12-18,00:51,75
2019-12-18,00:56,101
2019-12-18,01:01,70
2019-12-18,01:11,78
2019-12-18,01:21,75
2019-12-18,01:31,55
2019-12-18,01:41,76
2019-12-18,01:51,55
2019-12-18,02:01,75
2019-12-18,02:11,74
2019-12-18,02:15,94
2019-12-18,02:17,75
2019-12-18,02:19,63
2019-12-18,02:21,70
2019-12-18,02:23,54
2019-12-18,02:25,55
2019-12-18,02:27,48
2019-12-18,02:29,56
2019-12-18,02:31,55
2019-12-18,02:33,70
2019-12-18,02:35,48
2019-12-18,02:37,64
2019-12-18,02:39,47
2019-12-18,02:41,56
2019-12-18,02:43,54
2019-12-18,02:45,49
2019-12-18,02:47,56
2019-12-18,02:49,55
2019-12-18,02:51,49
2019-12-18,02:53,48
2019-12-18,02:55,56
2019-12-18,02:57,71
2019-12-18,02:59,48
2019-12-18,03:01,75
2019-12-18,03:03,49
2019-12-18,03:05,49
2019-12-18,03:07,48
2019-12-18,03:09,49
2019-12-18,03:11,54
2019-12-18,03:13,47
2019-12-18,03:15,69
2019-12-18,03:17,49
2019-12-18,03:19,47
2019-12-18,03:21,55
2019-12-18,03:23,61
2019-12-18,03:25,49
2019-12-18,03:27,55
2019-12-18,03:29,55
2019-12-18,03:31,51
2019-12-18,03:33,55
2019-12-18,03:35,55
2019-12-18,03:37,48
2019-12-18,03:39,55
2019-12-18,03:41,55
2019-12-18,03:43,55
2019-12-18,03:45,55
2019-12-18,03:47,55
2019-12-18,03:49,48
2019-12-18,03:51,48
2019-12-18,03:53,49
2019-12-18,03:55,59
2019-12-18,03:57,49
2019-12-18,03:59,49
2019-12-18,04:01,49
2019-12-18,04:03,47
2019-12-18,04:05,51
2019-12-18,04:07,48
2019-12-18,04:09,51
2019-12-18,04:11,50
2019-12-18,04:13,56
2019-12-18,04:15,48
2019-12-18,04:17,75
2019-12-18,04:19,75
2019-12-18,04:21,51
2019-12-18,04:23,74
2019-12-18,04:25,74
2019-12-18,04:27,75
2019-12-18,04:29,71
2019-12-18,04:31,75
2019-12-18,04:33,48
2019-12-18,04:35,48
2019-12-18,04:37,48
2019-12-18,04:39,48
2019-12-18,04:41,48
2019-12-18,04:43,50
2019-12-18,04:45,48
2019-12-18,04:47,48
2019-12-18,04:49,51
2019-12-18,04:51,48
2019-12-18,04:53,48
2019-12-18,04:55,49
2019-12-18,04:57,48
2019-12-18,04:59,55
2019-12-18,05:01,56
2019-12-18,05:03,48
2019-12-18,05:05,73
2019-12-18,05:07,56
2019-12-18,05:09,75
